-0.467607,-0.510075,-0.519559,0.253914
-0.329263,-0.360266,-0.625486,0.255013
-0.178399,-0.202826,-0.733598,0.247924
-0.019135,-0.0439029,-0.84069,0.233842
0.143968,0.110414,-0.943249,0.214278
0.306096,0.254308,-1.03757,0.190968
0.462369,0.382439,-1.1199,0.165786
0.608039,0.490136,-1.18656,0.140645
0.73868,0.573548,-1.23409,0.117389
0.850366,0.629778,-1.25944,0.097701
0.939826,0.656978,-1.26003,0.0830095
1.00457,0.654398,-1.2339,0.074407
1.04301,0.622405,-1.17986,0.072586
1.0545,0.56246,-1.09748,0.0777906
1.03935,0.477052,-0.9872,0.08979
0.998857,0.3696,-0.850346,0.107873
0.93522,0.244324,-0.689099,0.130863
0.851455,0.106089,-0.506471,0.157161
0.751281,-0.0397773,-0.306226,0.184799
0.638971,-0.187674,-0.092781,0.211523
0.519178,-0.331927,0.128923,0.234883
0.396756,-0.466993,0.353565,0.25234
0.276563,-0.587649,0.575613,0.261377
0.163275,-0.689177,0.789497,0.259617
0.0611996,-0.767522,0.989787,0.244934
-0.0258888,-0.819432,1.17137,0.215565
-0.0948939,-0.842564,1.32964,0.170206
-0.143514,-0.835559,1.4606,0.108093
-0.170326,-0.798079,1.56106,0.029068
-0.174831,-0.730818,1.62869,-0.0663801
-0.157469,-0.635468,1.66214,-0.177094
-0.119586,-0.514655,1.66105,-0.301258
-0.0633714,-0.371844,1.62607,-0.436421
0.00823885,-0.21122,1.55886,-0.579562
0.0916921,-0.0375393,1.46197,-0.727158
0.18297,0.144027,1.3388,-0.875289
0.277757,0.328068,1.19348,-1.01975
0.371623,0.50911,1.03066,-1.15619
0.460205,0.681793,0.85542,-1.28022
0.539384,0.84104,0.673027,-1.38759
0.605458,0.982213,0.488792,-1.47432
0.655284,1.10125,0.307868,-1.53681
0.686407,1.1948,0.135075,-1.572
0.697148,1.26028,-0.0252637,-1.57745
0.686671,1.29596,-0.169458,-1.55147
0.655004,1.30101,-0.294571,-1.49312
0.603027,1.27548,-0.398501,-1.40233
0.532425,1.22028,-0.480033,-1.27987
0.445608,1.13716,-0.538855,-1.12735
0.345595,1.02857,-0.575538,-0.947201
0.23588,0.897636,-0.591482,-0.7426
0.120278,0.747984,-0.58883,-0.517391
0.00274879,0.583648,-0.570354,-0.275979
-0.112768,0.408919,-0.539315,-0.0232165
-0.222533,0.228211,-0.49931,0.235738
-0.323163,0.0459235,-0.454106,0.495554
-0.411782,-0.13369,-0.407465,0.75088
-0.48614,-0.306639,-0.36298,0.996482
-0.544709,-0.469304,-0.323918,1.22739
-0.586747,-0.61852,-0.293076,1.43902
-0.612321,-0.751645,-0.272663,1.62729
-0.622298,-0.866605,-0.264205,1.78873
-0.618302,-0.961919,-0.268488,1.92054
-0.602628,-1.0367,-0.285528,2.02067
-0.578131,-1.09063,-0.314571,2.08783
-0.548087,-1.12393,-0.354143,2.12152
-0.516033,-1.13733,-0.402112,2.12201
-0.485587,-1.13193,-0.455792,2.09031
-0.460272,-1.10921,-0.51207,2.0281
-0.44333,-1.07089,-0.567545,1.93767
-0.437551,-1.01889,-0.618692,1.82186
-0.445117,-0.955198,-0.662017,1.68387
-0.467464,-0.881825,-0.694231,1.52728
-0.505188,-0.800733,-0.712394,1.35583
-0.557965,-0.713771,-0.714068,1.17335
-0.624529,-0.622625,-0.697432,0.983671
-0.702677,-0.528793,-0.66138,0.790484
-0.789326,-0.433561,-0.605592,0.597268
-0.880598,-0.337998,-0.530566,0.407203
-0.971954,-0.242967,-0.437621,0.223104
-1.05836,-0.149145,-0.328865,0.0473701
-1.13446,-0.0570523,-0.20713,-0.118051
-1.19482,0.0329116,-0.0758755,-0.271677
-1.23412,0.120424,0.0609349,-0.412495
-1.2474,0.205197,0.198976,-0.539941
-1.23026,0.286933,0.333723,-0.653873
-1.17911,0.365291,0.460623,-0.754522
-1.09133,0.439848,0.57527,-0.842442
-0.965432,0.510083,0.673576,-0.918447
-0.80117,0.575358,0.75193,-0.983539
-0.599643,0.634922,0.807348,-1.03884
-0.363304,0.687915,0.837592,-1.08552
-0.0959515,0.733396,0.841269,-1.12474
0.197341,0.77037,0.817893,-1.15757
0.510343,0.797835,0.767926,-1.18495
0.835826,0.814826,0.692765,-1.20764
1.16577,0.820472,0.594718,-1.22619
1.4916,0.814052,0.476925,-1.24092
1.80446,0.795047,0.343262,-1.25191
2.09545,0.763196,0.198215,-1.25899
2.35598,0.718535,0.0467268,-1.26179
2.57801,0.661438,-0.105969,-1.25972
2.75434,0.592631,-0.254525,-1.25206
2.87884,0.513212,-0.393665,-1.23797
2.94671,0.424632,-0.518365,-1.21654
2.95461,0.328685,-0.624027,-1.18686
2.90084,0.227463,-0.706636,-1.14809
2.78536,0.123303,-0.762902,-1.09945
2.60988,0.0187263,-0.790373,-1.04037
2.37778,-0.0836432,-0.787522,-0.970456
2.09405,-0.181163,-0.753802,-0.889556
1.76513,-0.271264,-0.689668,-0.797797
1.39872,-0.35154,-0.596563,-0.695597
1.00359,-0.419844,-0.476875,-0.583673
0.589242,-0.474364,-0.333864,-0.463036
0.165692,-0.513707,-0.17155,-0.334978
-0.256884,-0.536952,0.00540856,-0.201046
-0.66844,-0.543704,0.191867,-0.0630037
-1.05936,-0.534115,0.38236,0.0772144
-1.42076,-0.508892,0.571268,0.217554
-1.74472,-0.469286,0.753001,0.355898
-2.02454,-0.417055,0.922167,0.490131
-2.2549,-0.354411,1.07374,0.618197
-2.43199,-0.283942,1.2032,0.738158
-2.55359,-0.208527,1.3067,0.848255
-2.61911,-0.131231,1.38112,0.946954
-2.62955,-0.0551923,1.4242,1.03299
-2.58741,0.0164927,1.43458,1.10539
-2.49656,0.0808887,1.41183,1.16352
-2.36208,0.135334,1.35644,1.20705
-2.19002,0.177547,1.26979,1.23603
-1.98718,0.205715,1.15412,1.25077
-1.76088,0.218576,1.01238,1.25191
-1.51863,0.215468,0.848233,1.24035
-1.26792,0.196368,0.665825,1.21721
-1.01595,0.161899,0.469721,1.18375
-0.769383,0.113317,0.264743,1.14138
-0.534172,0.0524731,0.0558208,1.09155
-0.315355,-0.0182524,-0.152143,1.03571
-0.116943,-0.0960279,-0.354419,0.975278
0.0581654,-0.177674,-0.546571,0.91154
0.208228,-0.259777,-0.724578,0.845646
0.332651,-0.338816,-0.884928,0.778558
0.431936,-0.411294,-1.0247,0.711026
0.50759,-0.473866,-1.14161,0.64357
0.561995,-0.523469,-1.23407,0.576477
0.598246,-0.557442,-1.30119,0.509805
0.619971,-0.573627,-1.34277,0.443403
0.631132,-0.570458,-1.35926,0.376937
0.635814,-0.547029,-1.35177,0.309931
0.638026,-0.503138,-1.32194,0.241808
0.641506,-0.439301,-1.27189,0.171945
0.649537,-0.356751,-1.20417,0.0997218
0.664797,-0.257403,-1.12161,0.0245848
0.689237,-0.143796,-1.02727,-0.0539047
0.723985,-0.0190167,-0.924306,-0.136017
0.769299,0.1134,-0.8159,-0.221808
0.824549,0.249589,-0.705146,-0.311087
0.888248,0.385474,-0.594975,-0.403383
0.958112,0.516912,-0.488077,-0.497937
1.03116,0.63982,-0.386827,-0.593694
1.10384,0.750318,-0.29324,-0.689318
1.1722,0.844852,-0.208919,-0.783213
1.23203,0.920316,-0.135036,-0.873564
1.27907,0.974149,-0.0723095,-0.958384
1.30922,1.00442,-0.0210109,-1.03557
1.31867,1.0099,0.0190282,-1.10299
1.30414,0.99009,0.0483887,-1.15852
1.26302,0.94523,0.0680286,-1.20017
1.19346,0.87631,0.0792365,-1.22612
1.09456,0.785018,0.0835774,-1.23482
0.966406,0.673694,0.0828309,-1.22507
0.810082,0.545247,0.0789247,-1.19605
0.627723,0.403059,0.0738654,-1.1474
0.422445,0.250884,0.0696669,-1.07926
0.198285,0.0927199,0.0682806,-0.992262
-0.0399101,-0.067314,0.0715275,-0.887587
-0.286626,-0.225103,0.0810343,-0.766917
-0.535843,-0.376663,0.0981763,-0.632419
-0.781225,-0.518259,0.124027,-0.486702
-1.01632,-0.646513,0.159318,-0.332757
-1.23476,-0.758495,0.204407,-0.173878
-1.43049,-0.851803,0.259257,-0.013575
-1.59795,-0.924618,0.323431,0.144523
-1.73226,-0.97574,0.396094,0.296773
-1.8294,-1.0046,0.476029,0.439624
-1.88635,-1.01128,0.561664,0.569729
-1.90117,-0.996417,0.651114,0.684042
-1.87312,-0.961251,0.742229,0.779921
-1.80266,-0.907489,0.832651,0.855206
-1.69145,-0.837259,0.919883,0.908297
-1.54233,-0.753015,1.00136,0.938202
-1.35923,-0.657445,1.07453,0.944577
-1.14703,-0.55337,1.13691,0.92774
-0.911463,-0.443646,1.1862,0.888664
-0.658904,-0.331071,1.22034,0.828953
-0.396195,-0.2183,1.23754,0.750791
-0.130433,-0.107766,1.23643,0.656878
0.131241,-0.00161914,1.21601,0.550341
0.381861,0.0983205,1.17577,0.434644
0.614842,0.190595,1.11567,0.313469
0.824179,0.274124,1.03619,0.190603
1.00462,0.348201,0.938306,0.0698165
1.15182,0.412474,0.823461,-0.0452587
1.26246,0.466919,0.693571,-0.151246
1.33435,0.51179,0.550957,-0.24513
1.36646,0.547569,0.398294,-0.324355
1.35897,0.574906,0.238542,-0.386902
1.3132,0.594554,0.074868,-0.431349
1.23162,0.60731,-0.0894409,-0.456914
1.11769,0.613951,-0.251066,-0.46347
0.975798,0.615184,-0.406748,-0.45154
0.811071,0.611601,-0.553382,-0.422268
0.629228,0.603646,-0.688103,-0.377374
0.436392,0.591593,-0.808365,-0.319074
0.238889,0.575538,-0.912017,-0.250003
0.0430555,0.555408,-0.997366,-0.173103
-0.144959,0.530978,-1.06322,-0.091519
-0.319376,0.501904,-1.10892,-0.0084738
-0.474966,0.467762,-1.13436,0.0728499
-0.607194,0.428101,-1.14001,0.149429
-0.712348,0.382496,-1.12684,0.21851
-0.787643,0.330603,-1.09636,0.27771
-0.831288,0.272222,-1.05051,0.325102
-0.842519,0.20734,-0.991641,0.35928
-0.821611,0.136183,-0.922412,0.379407
-0.769843,0.0592493,-0.845717,0.385235
-0.689439,-0.0226695,-0.764585,0.377107
-0.583487,-0.108476,-0.682084,0.355932
-0.455818,-0.196774,-0.601223,0.323141
-0.310877,-0.28589,-0.524846,0.280616
-0.153571,-0.37391,-0.455541,0.230609
0.010893,-0.458729,-0.395552,0.17564
0.177173,-0.538115,-0.3467,0.118388
0.339964,-0.609782,-0.31032,0.0615749
0.494155,-0.671474,-0.287207,0.0078485
0.634989,-0.721045,-0.277592,-0.0403329
0.758198,-0.756553,-0.281117,-0.0808051
0.86012,-0.776336,-0.296851,-0.111792
0.937803,-0.779097,-0.323304,-0.131981
0.989072,-0.763964,-0.358476,-0.140582
1.01258,-0.730552,-0.399919,-0.137362
1.00783,-0.678995,-0.444808,-0.122651
0.975147,-0.609974,-0.490042,-0.0973382
0.915687,-0.524716,-0.53234,-0.0628238
0.831337,-0.424978,-0.568356,-0.0209658
0.724659,-0.313008,-0.594798,0.0260033
0.598787,-0.191495,-0.608544,0.0755739
0.457316,-0.0634911,-0.606762,0.125069
0.304181,0.0676696,-0.587016,0.171765
0.143527,0.198474,-0.547374,0.213013
-0.0204188,0.325334,-0.486488,0.246357
-0.183475,0.444698,-0.403671,0.269654
-0.341627,0.553162,-0.298946,0.281169
-0.491137,0.647579,-0.173077,0.279664
-0.62864,0.725159,-0.027576,0.264461
-0.751226,0.783557,0.135313,0.235484
-0.856502,0.82095,0.312659,0.193275
-0.942634,0.836096,0.500902,0.138981
-1.00838,0.828376,0.695949,0.0743199
-1.05307,0.797809,0.893272,0.00151136
-1.07662,0.745057,1.08804,-0.076805
-1.0795,0.671398,1.27526,-0.157678
-1.06265,0.578696,1.44991,-0.237968
-1.02746,0.469331,1.6071,-0.314479
-0.975691,0.346138,1.74225,-0.384096
-0.90938,0.212311,1.8512,-0.443925
-0.83078,0.0713167,1.93036,-0.491424
-0.742266,-0.0732123,1.97687,-0.52452
-0.646263,-0.217579,1.98866,-0.541713
-0.545164,-0.358123,1.96456,-0.542153
-0.441266,-0.491324,1.90435,-0.525693
-0.336707,-0.613885,1.8088,-0.492915
-0.233422,-0.722822,1.67964,-0.445119
-0.1331,-0.815529,1.51958,-0.384288
-0.0371631,-0.889831,1.33218,-0.313017
0.0532513,-0.944032,1.12183,-0.234418
0.137289,-0.976936,0.893555,-0.151998
0.214372,-0.987859,0.652945,-0.069516
0.28418,-0.976628,0.405938,0.00917259
0.346624,-0.943561,0.158667,0.0802812
0.401816,-0.889444,-0.0827337,0.14026
0.450027,-0.815487,-0.312315,0.185956
0.491654,-0.723285,-0.524505,0.214766
0.527175,-0.61476,-0.71428,0.224768
0.557112,-0.492112,-0.877333,0.214826
0.581993,-0.357756,-1.01021,0.18467
0.602324,-0.21427,-1.11043,0.13494
0.618554,-0.0643381,-1.17657,0.0671962
0.631063,0.0893003,-1.20829,-0.0161143
0.640139,0.2439,-1.2064,-0.111721
0.645971,0.39675,-1.17279,-0.215635
0.648653,0.545217,-1.1104,-0.323281
0.648179,0.68677,-1.02308,-0.429662
0.644457,0.819015,-0.915541,-0.529549
0.637324,0.939716,-0.793115,-0.617675
0.626559,1.04682,-0.661627,-0.688951
0.611906,1.13845,-0.527179,-0.738673
0.593095,1.21297,-0.395936,-0.762725
0.569864,1.26895,-0.273918,-0.757765
0.541979,1.30519,-0.166782,-0.72139
0.509257,1.32075,-0.079621,-0.652262
0.471579,1.31495,-0.0167787,-0.550212
0.428912,1.2874,0.0183138,-0.41629
0.381315,1.23797,0.0232701,-0.252779
0.32895,1.16686,-0.00315213,-0.0631584
0.272088,1.07457,-0.0609915,0.14797
0.211108,0.961942,-0.149063,0.37501
0.146499,0.830144,-0.264979,0.611528
0.0788507,0.68069,-0.405213,0.850455
0.0088494,0.515434,-0.565205,1.08431
-0.0627342,0.336568,-0.739496,1.30543
-0.135057,0.14661,-0.921906,1.50627
-0.207217,-0.0516206,-1.10573,1.67962
-0.278271,-0.255027,-1.28394,1.81889
-0.347247,-0.460277,-1.44946,1.91831
-0.413167,-0.663847,-1.59534,1.9732
-0.475063,-0.86208,-1.71506,1.98013
-0.531993,-1.05125,-1.80268,1.93705
-0.583064,-1.22763,-1.8531,1.84341
-0.627449,-1.38758,-1.86221,1.70019
-0.664407,-1.52761,-1.82705,1.50992
-0.693298,-1.6445,-1.74592,1.27663
-0.713604,-1.73534,-1.61843,1.00574
-0.724942,-1.79764,-1.44558,0.703878
-0.727079,-1.8294,-1.22967,0.378742
-0.719948,-1.82917,-0.97432,0.0388321
-0.703653,-1.79614,-0.684319,-0.306802
-0.678475,-1.73014,-0.36551,-0.648836
-0.644879,-1.63169,-0.0246202,-0.977971
-0.603507,-1.50205,0.330935,-1.28522
-0.555177,-1.34315,0.693268,-1.56218
-0.500864,-1.15762,1.05425,-1.80134
-0.441691,-0.948717,1.40572,-1.99626
-0.378899,-0.720296,1.73977,-2.14182
-0.313824,-0.476706,2.04891,-2.23434
-0.247864,-0.222706,2.3263,-2.27173
-0.182441,0.0366386,2.56592,-2.25352
-0.118963,0.296078,2.76276,-2.18088
-0.0587789,0.550305,2.91286,-2.05654
-0.0031415,0.794082,3.0135,-1.88475
0.0468398,1.02238,3.06315,-1.67108
0.0902363,1.23048,3.06154,-1.42222
0.126337,1.41416,3.0096,-1.14581
0.154678,1.56971,2.90941,-0.850131
0.175068,1.6941,2.76409,-0.543846
0.187602,1.78505,2.57771,-0.235727
0.19267,1.84105,2.35508,0.0656417
0.190949,1.86143,2.10165,0.352126
0.183391,1.84637,1.8233,0.616297
0.171201,1.79687,1.52618,0.851656
0.155792,1.71475,1.21651,1.05282
0.13875,1.60254,0.900418,1.21566
0.121774,1.46345,0.583801,1.33742
0.106615,1.30126,0.27216,1.41674
0.0950168,1.12019,-0.0295054,1.45366
0.0886402,0.924811,-0.316797,1.4496
0.0889995,0.719879,-0.585984,1.40723
0.0973946,0.510223,-0.834048,1.33032
0.11485,0.300606,-1.0587,1.22362
0.142061,0.0955961,-1.25836,1.0926
0.179348,-0.100553,-1.43215,0.943255
0.226628,-0.284006,-1.57981,0.781852
0.283387,-0.45144,-1.70165,0.614707
0.348686,-0.600111,-1.79846,0.447936
0.421162,-0.727908,-1.87142,0.287242
0.499059,-0.833384,-1.922,0.137715
0.580267,-0.915762,-1.95189,0.00366927
0.66238,-0.974919,-1.96284,-0.111495
0.742757,-1.01136,-1.95667,-0.205381
0.818606,-1.02614,-1.93512,-0.276644
0.887069,-1.02085,-1.89981,-0.325004
0.945309,-0.997475,-1.85221,-0.351205
0.990608,-0.958329,-1.79359,-0.356943
1.02046,-0.905967,-1.72501,-0.344752
1.03266,-0.843075,-1.64732,-0.317862
1.02536,-0.772374,-1.56115,-0.280031
0.997206,-0.696529,-1.46698,-0.235359
0.947313,-0.618063,-1.36515,-0.188091
0.875367,-0.539287,-1.25591,-0.142422
0.781631,-0.462237,-1.13945,-0.102305
0.666958,-0.388629,-1.016,-0.071269
0.53278,-0.319829,-0.885833,-0.0522689
0.381087,-0.256839,-0.749327,-0.0475492
0.214378,-0.2003,-0.607018,-0.0585484
0.0356087,-0.150506,-0.459623,-0.0858345
-0.151888,-0.107433,-0.308067,-0.12908
-0.34448,-0.070779,-0.153488,-0.187072
-0.538335,-0.0400143,0.0027576,-0.257766
-0.729511,-0.0144333,0.15911,-0.338368
-0.914067,0.00678656,0.313831,-0.425449
-1.08816,0.0245269,0.465043,-0.515093
-1.24813,0.0396725,0.610768,-0.603054
-1.39062,0.05306,0.748989,-0.684938
-1.51263,0.0654336,0.877703,-0.756385
-1.6116,0.0774085,0.994986,-0.813256
-1.68546,0.0894446,1.09905,-0.851804
-1.73268,0.10183,1.18832,-0.868836
-1.7523,0.114677,1.26147,-0.861859
-1.74394,0.127925,1.31747,-0.829187
-1.70777,0.141355,1.35564,-0.770025
-1.64454,0.154615,1.37569,-0.68452
-1.55552,0.16725,1.37769,-0.573773
-1.44246,0.178732,1.36212,-0.439811
-1.30755,0.188506,1.32984,-0.285534
-1.15333,0.196027,1.28205,-0.11462
-0.982656,0.200795,1.22028,0.0685978
-0.798628,0.202398,1.14633,0.259277
-0.604497,0.20054,1.06222,0.45223
-0.403613,0.195067,0.97011,0.642103
-0.19935,0.185989,0.872236,0.823562
0.0049564,0.173486,0.77085,0.991472
0.206069,0.157911,0.668133,1.14108
0.400903,0.13979,0.566135,1.26816
0.586572,0.119799,0.46671,1.36918
0.760432,0.0987469,0.371459,1.44138
0.92011,0.0775452,0.281692,1.48291
1.06353,0.0571751,0.19839,1.49282
1.18895,0.0386486,0.122193,1.47114
1.29496,0.022969,0.0533911,1.41881
1.38047,0.0110897,-0.00806173,1.33767
1.44477,0.00387466,-0.0625252,1.23037
1.4875,0.00206119,-0.110635,1.10027
1.50861,0.00622684,-0.153255,0.951267
1.50844,0.0167616,-0.191417,0.787707
1.4876,0.0338464,-0.22626,0.614186
1.44706,0.0574388,-0.258958,0.435394
1.38805,0.0872662,-0.290655,0.255951
1.31208,0.122827,-0.322389,0.0802459
1.22091,0.163398,-0.355038,-0.087705
1.11652,0.208053,-0.389259,-0.244387
1.00106,0.255683,-0.425445,-0.386888
0.876829,0.305022,-0.463693,-0.512976
0.746242,0.354687,-0.503783,-0.621144
0.611765,0.403208,-0.54518,-0.710628
0.475878,0.449068,-0.587041,-0.781389
0.341026,0.490746,-0.628245,-0.834076
0.209562,0.526752,-0.667437,-0.869945
0.0837016,0.555669,-0.703081,-0.890773
-0.0345355,0.576189,-0.733527,-0.898739
-0.14337,0.587144,-0.757086,-0.896298
-0.241309,0.587535,-0.772112,-0.886047
-0.327188,0.57656,-0.777078,-0.870582
-0.4002,0.55363,-0.770662,-0.852366
-0.459923,0.518387,-0.751816,-0.833604
-0.506331,0.470711,-0.71984,-0.816132
-0.539796,0.410728,-0.674428,-0.801327
-0.561081,0.338812,-0.615711,-0.790041
-0.571317,0.255575,-0.544284,-0.782557
-0.571964,0.161869,-0.461206,-0.778582
-0.56477,0.0587676,-0.367987,-0.77726
-0.551705,-0.052441,-0.266557,-0.777216
-0.534898,-0.170275,-0.159214,-0.776631
-0.516559,-0.293073,-0.0485567,-0.773333
-0.498891,-0.41902,0.0626003,-0.764912
-0.484013,-0.546163,0.171317,-0.748845
-0.473866,-0.672441,0.274632,-0.722637
-0.470132,-0.795709,0.369667,-0.683957
-0.474159,-0.913767,0.453733,-0.630778
-0.486891,-1.02439,0.524434,-0.5615
-0.50881,-1.12537,0.579756,-0.475067
-0.5399,-1.21452,0.618153,-0.371057
-0.579616,-1.28977,0.63861,-0.249754
-0.626886,-1.34913,0.640688,-0.112182
-0.68012,-1.39082,0.624555,0.0398788
-0.737249,-1.41322,0.590983,0.203917
-0.795773,-1.41497,0.541335,0.376742
-0.852843,-1.39502,0.477521,0.554563
-0.905346,-1.35261,0.401935,0.733106
-0.950009,-1.28738,0.317374,0.90774
-0.983517,-1.19934,0.226938,1.07363
-1.00264,-1.08893,0.133923,1.22592
-1.00434,-0.957055,0.041699,1.35988
-0.985919,-0.805045,-0.0464137,1.47108
-0.945138,-0.634701,-0.127265,1.55559
-0.880302,-0.448266,-0.197992,1.61012
-0.790373,-0.248412,-0.256131,1.63212
-0.67504,-0.0382006,-0.299703,1.61996
-0.534772,0.178957,-0.327294,1.57294
-0.370848,0.399358,-0.338109,1.49142
-0.185355,0.619078,-0.331999,1.37676
0.0188294,0.834044,-0.30947,1.23135
0.238096,1.04012,-0.271663,1.05853
0.468181,1.23321,-0.220309,0.862515
0.704265,1.40934,-0.157666,0.648268
0.941101,1.56475,-0.0864256,0.421343
1.17316,1.69601,-0.00961134,0.187721
1.39476,1.80011,0.069539,-0.0463811
1.60029,1.87453,0.147702,-0.274708
1.7843,1.91731,0.2216,-0.491168
1.94171,1.92715,0.28813,-0.69003
2.06797,1.9034,0.344489,-0.866109
2.15918,1.84617,0.388283,-1.01494
2.21222,1.75626,0.41763,-1.13291
2.22488,1.6352,0.431232,-1.21739
2.19588,1.48523,0.42843,-1.2668
2.12498,1.30924,0.409236,-1.28067
2.01296,1.11072,0.374331,-1.25966
1.8616,0.89365,0.325047,-1.20549
1.67368,0.662458,0.263309,-1.1209
1.45287,0.421878,0.191566,-1.00957
1.20363,0.176847,0.112692,-0.875935
0.931123,-0.0676189,0.029869,-0.725074
0.641033,-0.306543,-0.0535355,-0.562506
0.339433,-0.535114,-0.134111,-0.394002
0.0326143,-0.748803,-0.20854,-0.225381
-0.273084,-0.943473,-0.273742,-0.0623099
-0.57144,-1.11547,-0.326996,0.0898924
-0.856514,-1.26174,-0.366065,0.226438
-1.12279,-1.37983,-0.389291,0.34323
-1.36533,-1.46801,-0.395671,0.437001
-1.57984,-1.52526,-0.384914,0.505414
-1.76283,-1.5513,-0.357458,0.547136
-1.91161,-1.54657,-0.314467,0.561873
-2.02437,-1.5122,-0.257797,0.550361
-2.10017,-1.44997,-0.189925,0.51433
-2.13895,-1.36223,-0.113866,0.456419
-2.14147,-1.25184,-0.0330504,0.380071
-2.10924,-1.12209,0.0488053,0.289389
-2.04446,-0.976569,0.127849,0.18897
-1.94991,-0.819076,0.200252,0.0837243
-1.82884,-0.653533,0.262366,-0.0213185
-1.68485,-0.483862,0.310882,-0.121209
-1.52178,-0.313896,0.342977,-0.211271
-1.34359,-0.147285,0.356444,-0.287288
-1.15422,0.012586,0.349802,-0.345667
-0.957526,0.162664,0.32238,-0.383585
-0.757146,0.300286,0.274368,-0.399098
-0.556452,0.423221,0.206839,-0.391226
-0.358472,0.529699,0.121735,-0.359993
-0.16585,0.618421,0.0218184,-0.306434
0.0191775,0.688562,-0.0894122,-0.232556
0.194793,0.739754,-0.207833,-0.141272
0.359584,0.772066,-0.328839,-0.0362858
